Date,Hour,Total Market Demand,Ontario Demand
6-Sep-08,10,18915,16673
6-Sep-08,11,19265,16935
6-Sep-08,12,19520,16990
6-Sep-08,13,19535,16879
6-Sep-08,14,19592,16775
6-Sep-08,15,19196,16560
6-Sep-08,16,18924,16620
6-Sep-08,17,18859,16723
6-Sep-08,18,18516,16484
6-Sep-08,19,18082,16175
6-Sep-08,20,18162,16331
6-Sep-08,21,17885,16144
6-Sep-08,22,17040,15155
6-Sep-08,23,15923,14146
6-Sep-08,24,15247,13395
7-Sep-08,1,14355,12932
7-Sep-08,2,13914,12662
7-Sep-08,3,13942,12422
7-Sep-08,4,13974,12251
7-Sep-08,5,14070,12354
7-Sep-08,6,14398,12593
7-Sep-08,7,14747,12796
7-Sep-08,8,16020,13758
7-Sep-08,9,16964,14704
7-Sep-08,10,17226,15332
7-Sep-08,11,17916,15774
7-Sep-08,12,18033,16107
7-Sep-08,13,17882,16047
7-Sep-08,14,17738,15967
7-Sep-08,15,17529,15821
7-Sep-08,16,17679,16043
7-Sep-08,17,17852,16332
7-Sep-08,18,18084,16185
7-Sep-08,19,17940,16142
7-Sep-08,20,17854,16745
7-Sep-08,21,17931,16269
7-Sep-08,22,16910,15237
7-Sep-08,23,15655,14201
7-Sep-08,24,14970,13444
8-Sep-08,1,14637,12993
8-Sep-08,2,14298,12770
8-Sep-08,3,14030,12685
8-Sep-08,4,14370,12777
8-Sep-08,5,15230,13457
8-Sep-08,6,16545,14907
8-Sep-08,7,17876,16413
8-Sep-08,8,18881,17280
8-Sep-08,9,19127,17879
8-Sep-08,10,19884,18478
8-Sep-08,11,20533,18735
8-Sep-08,12,19917,18822
8-Sep-08,13,19864,19001
8-Sep-08,14,19511,18923
8-Sep-08,15,19569,18881
8-Sep-08,16,19606,18918
8-Sep-08,17,19767,18868
8-Sep-08,18,19106,18461
8-Sep-08,19,20000,18665
8-Sep-08,20,20332,18989
8-Sep-08,21,19129,17657
8-Sep-08,22,17783,16465
8-Sep-08,23,16821,15151
8-Sep-08,24,15977,14291
9-Sep-08,1,15597,13717
9-Sep-08,2,15365,13486
9-Sep-08,3,14803,13224
9-Sep-08,4,14961,13484
9-Sep-08,5,15719,14027
9-Sep-08,6,16638,15255
9-Sep-08,7,17916,16859
9-Sep-08,8,18342,17608
9-Sep-08,9,18457,17796
9-Sep-08,10,18594,18006
9-Sep-08,11,19038,18208
9-Sep-08,12,19242,18214
9-Sep-08,13,19074,18345
9-Sep-08,14,18651,18227
9-Sep-08,15,18733,18068
9-Sep-08,16,18772,18202
9-Sep-08,17,18531,18153
9-Sep-08,18,18433,17843
9-Sep-08,19,18318,17745
9-Sep-08,20,18930,18221
9-Sep-08,21,18324,17504
9-Sep-08,22,17070,16205
9-Sep-08,23,16080,14845
9-Sep-08,24,15311,13855
10-Sep-08,1,15138,13420
10-Sep-08,2,14797,13094
10-Sep-08,3,14301,12908
10-Sep-08,4,14283,13031
10-Sep-08,5,15032,13561
10-Sep-08,6,16491,14766
10-Sep-08,7,17471,16137
10-Sep-08,8,17787,16920
10-Sep-08,9,18008,17274
10-Sep-08,10,18336,17630
10-Sep-08,11,18953,17818
10-Sep-08,12,18791,17816
10-Sep-08,13,18580,17879
10-Sep-08,14,18917,17892
10-Sep-08,15,19066,17816
10-Sep-08,16,19314,17954
10-Sep-08,17,19357,17997
10-Sep-08,18,19011,17601
10-Sep-08,19,18833,17540
10-Sep-08,20,19328,18124
10-Sep-08,21,18875,17325
10-Sep-08,22,17727,16048
10-Sep-08,23,16616,14702
10-Sep-08,24,15656,13694
11-Sep-08,1,15047,13162
11-Sep-08,2,14910,12826
11-Sep-08,3,14443,12782
11-Sep-08,4,14451,12893
11-Sep-08,5,15190,13494
11-Sep-08,6,16261,14746
11-Sep-08,7,16847,16076
11-Sep-08,8,17639,16882
11-Sep-08,9,18052,17347
11-Sep-08,10,18839,17681
11-Sep-08,11,19253,18052
11-Sep-08,12,18722,18177
11-Sep-08,13,19183,18188
11-Sep-08,14,18937,18218
11-Sep-08,15,18953,18235
11-Sep-08,16,19018,18223
11-Sep-08,17,18974,18104
11-Sep-08,18,18667,17864
11-Sep-08,19,18786,17946
11-Sep-08,20,18908,18288
11-Sep-08,21,18267,17422
11-Sep-08,22,17759,16313
11-Sep-08,23,16294,14918
11-Sep-08,24,15384,13977
12-Sep-08,1,15087,13508
12-Sep-08,2,14931,13316
12-Sep-08,3,14709,13156
12-Sep-08,4,14983,13283
12-Sep-08,5,15548,13860
12-Sep-08,6,17121,15217
12-Sep-08,7,18373,17019
12-Sep-08,8,19108,17844
12-Sep-08,9,19636,18380
12-Sep-08,10,19996,18752
12-Sep-08,11,20128,18961
12-Sep-08,12,20616,18941
12-Sep-08,13,20451,19001
12-Sep-08,14,20672,18997
12-Sep-08,15,20235,18720
12-Sep-08,16,20153,18789
12-Sep-08,17,20186,18847
12-Sep-08,18,20436,18491
12-Sep-08,19,20445,18453
12-Sep-08,20,20495,18734
12-Sep-08,21,20054,18034
12-Sep-08,22,19304,17053
12-Sep-08,23,18476,15806
12-Sep-08,24,17354,14572
13-Sep-08,1,16322,13848
13-Sep-08,2,15464,13420
13-Sep-08,3,15197,13131
13-Sep-08,4,15233,13038
13-Sep-08,5,15609,13173
13-Sep-08,6,15754,13643
13-Sep-08,7,16427,14340
13-Sep-08,8,17271,15474
13-Sep-08,9,18342,16391
13-Sep-08,10,19051,16946
13-Sep-08,11,19083,17128
13-Sep-08,12,19299,17129
13-Sep-08,13,18797,17080
13-Sep-08,14,18739,16919
13-Sep-08,15,18829,16869
13-Sep-08,16,18885,17006
13-Sep-08,17,19109,17189
13-Sep-08,18,18633,17018
13-Sep-08,19,18895,17175
13-Sep-08,20,18917,17278
13-Sep-08,21,18060,16575
13-Sep-08,22,17937,15912
13-Sep-08,23,16892,15038
13-Sep-08,24,15668,14289
14-Sep-08,1,16119,13797
14-Sep-08,2,15846,13400
14-Sep-08,3,15326,13103
14-Sep-08,4,15159,12945
14-Sep-08,5,15281,13038
14-Sep-08,6,15410,13311
14-Sep-08,7,15969,13855
14-Sep-08,8,16893,14843
14-Sep-08,9,18220,16048
14-Sep-08,10,19803,17145
14-Sep-08,11,20555,18269
14-Sep-08,12,20735,18638
14-Sep-08,13,20881,18982
14-Sep-08,14,20726,19006
14-Sep-08,15,20625,19205
14-Sep-08,16,21102,19492
14-Sep-08,17,21466,19676
14-Sep-08,18,21594,19635
14-Sep-08,19,21304,19645
14-Sep-08,20,20818,19511
14-Sep-08,21,19897,18486
14-Sep-08,22,18612,17173
14-Sep-08,23,17229,15874
14-Sep-08,24,16078,14579
15-Sep-08,1,15660,13886
15-Sep-08,2,15559,13638
15-Sep-08,3,15448,13379
15-Sep-08,4,15394,13325
15-Sep-08,5,15847,13773
15-Sep-08,6,17090,15216
15-Sep-08,7,18473,16790
15-Sep-08,8,19454,17575
15-Sep-08,9,19775,17919
15-Sep-08,10,20540,18321
15-Sep-08,11,21016,18433
15-Sep-08,12,20710,18280
15-Sep-08,13,20755,18440
15-Sep-08,14,20600,18241
15-Sep-08,15,19993,18012
15-Sep-08,16,20057,18220
15-Sep-08,17,19786,18175
15-Sep-08,18,19407,17899
15-Sep-08,19,19652,17970
15-Sep-08,20,20537,18330
15-Sep-08,21,19684,17479
15-Sep-08,22,18633,16295
15-Sep-08,23,17230,15013
15-Sep-08,24,16055,13765
16-Sep-08,1,15178,13385
16-Sep-08,2,14718,13018
16-Sep-08,3,15199,12825
16-Sep-08,4,14876,13007
16-Sep-08,5,16149,13565
16-Sep-08,6,17213,14984
16-Sep-08,7,17814,16556
16-Sep-08,8,19286,17277
16-Sep-08,9,19985,17506
16-Sep-08,10,19826,17772
16-Sep-08,11,19902,17986
16-Sep-08,12,20336,17932
16-Sep-08,13,20513,18001
16-Sep-08,14,20165,17923
16-Sep-08,15,20302,17944
16-Sep-08,16,20256,18133
16-Sep-08,17,20091,17952
16-Sep-08,18,19850,17651
16-Sep-08,19,19329,17796
16-Sep-08,20,19703,18134
16-Sep-08,21,19133,17274
16-Sep-08,22,17666,16034
16-Sep-08,23,16853,14681
16-Sep-08,24,15560,13836
17-Sep-08,1,14956,13255
17-Sep-08,2,14447,13051
17-Sep-08,3,14249,12848
17-Sep-08,4,14551,13004
17-Sep-08,5,15358,13602
17-Sep-08,6,17243,15066
17-Sep-08,7,18221,16428
17-Sep-08,8,19017,17187
17-Sep-08,9,19209,17575
17-Sep-08,10,19388,18042
17-Sep-08,11,19607,18392
17-Sep-08,12,20229,18620
17-Sep-08,13,20287,18758
17-Sep-08,14,20362,18751
17-Sep-08,15,19680,18610
17-Sep-08,16,19818,18795
17-Sep-08,17,20056,18735
17-Sep-08,18,19838,18363
17-Sep-08,19,20346,18331
17-Sep-08,20,20137,18623
17-Sep-08,21,19640,17648
17-Sep-08,22,18410,16424
17-Sep-08,23,17676,15016
17-Sep-08,24,16154,14014
18-Sep-08,1,15044,13493
18-Sep-08,2,14969,13215
18-Sep-08,3,14891,13011
18-Sep-08,4,14955,13073
18-Sep-08,5,15446,13722
18-Sep-08,6,17397,15068
18-Sep-08,7,18189,16449
18-Sep-08,8,18944,17190
18-Sep-08,9,19353,17573
18-Sep-08,10,19402,17910
18-Sep-08,11,19671,18074
18-Sep-08,12,19944,18003
18-Sep-08,13,19993,18002
18-Sep-08,14,20006,17899
18-Sep-08,15,20157,17966
18-Sep-08,16,20149,18125
18-Sep-08,17,20241,18095
18-Sep-08,18,20109,17677
18-Sep-08,19,20286,17767
18-Sep-08,20,20229,18297
18-Sep-08,21,19426,17439
18-Sep-08,22,17831,16225
18-Sep-08,23,17079,14884
18-Sep-08,24,15847,13807
19-Sep-08,1,15037,13347
19-Sep-08,2,14514,13136
19-Sep-08,3,14353,12847
19-Sep-08,4,14609,13044
19-Sep-08,5,15621,13573
19-Sep-08,6,17229,14802
19-Sep-08,7,18346,16225
19-Sep-08,8,18633,17033
19-Sep-08,9,19106,17405
19-Sep-08,10,19149,17692
19-Sep-08,11,19417,17807
19-Sep-08,12,20489,17948
19-Sep-08,13,20201,17938
19-Sep-08,14,20225,17787
19-Sep-08,15,19639,17741
19-Sep-08,16,19803,17740
19-Sep-08,17,19560,17564
19-Sep-08,18,18896,17169
19-Sep-08,19,18831,17332
19-Sep-08,20,19405,17570
19-Sep-08,21,17935,16659
19-Sep-08,22,17167,15612
19-Sep-08,23,16500,14578
19-Sep-08,24,15318,13513
20-Sep-08,1,14772,12913
20-Sep-08,2,13989,12623
20-Sep-08,3,13946,12450
20-Sep-08,4,14007,12351
20-Sep-08,5,14047,12566
20-Sep-08,6,14914,13048
20-Sep-08,7,15404,13529
20-Sep-08,8,16593,14590
20-Sep-08,9,18029,15567
20-Sep-08,10,18013,16043
20-Sep-08,11,18446,16424
20-Sep-08,12,17977,16287
20-Sep-08,13,18130,16326
20-Sep-08,14,18224,16486
20-Sep-08,15,18706,16317
20-Sep-08,16,18798,16409
20-Sep-08,17,18904,16681
20-Sep-08,18,18939,16449
20-Sep-08,19,18677,16538
20-Sep-08,20,18879,16752
20-Sep-08,21,18096,15945
20-Sep-08,22,17325,15334
20-Sep-08,23,16555,14305
20-Sep-08,24,15580,13562
21-Sep-08,1,15127,12975
21-Sep-08,2,14883,12623
21-Sep-08,3,14649,12404
21-Sep-08,4,14300,12263
21-Sep-08,5,14523,12431
21-Sep-08,6,15179,12649
21-Sep-08,7,15184,12955
21-Sep-08,8,15833,13770
21-Sep-08,9,17440,14756
21-Sep-08,10,17657,15231
21-Sep-08,11,18010,15578
21-Sep-08,12,18250,15674
21-Sep-08,13,18106,15633
21-Sep-08,14,18037,15606
21-Sep-08,15,18048,15541
21-Sep-08,16,18754,15858
21-Sep-08,17,18995,16141
21-Sep-08,18,18469,15931
21-Sep-08,19,18448,16143
21-Sep-08,20,19113,16507
21-Sep-08,21,17707,15770
21-Sep-08,22,17326,14911
21-Sep-08,23,16245,13974
21-Sep-08,24,15225,13170
22-Sep-08,1,14843,12912
22-Sep-08,2,14884,12752
22-Sep-08,3,14586,12554
22-Sep-08,4,14682,12674
22-Sep-08,5,15568,13319
22-Sep-08,6,17034,14639
22-Sep-08,7,18353,16296
22-Sep-08,8,18867,16981
22-Sep-08,9,19135,17357
22-Sep-08,10,19094,17727
22-Sep-08,11,18958,17782
22-Sep-08,12,19280,17961
22-Sep-08,13,20008,18141
22-Sep-08,14,20186,18038
22-Sep-08,15,20368,18089
22-Sep-08,16,20256,18267
22-Sep-08,17,20113,18203
22-Sep-08,18,19783,17764
22-Sep-08,19,20211,18064
22-Sep-08,20,20125,18273
22-Sep-08,21,19036,17082
22-Sep-08,22,17705,15997
22-Sep-08,23,16970,14672
22-Sep-08,24,16232,13723
23-Sep-08,1,15374,13316
23-Sep-08,2,15007,13055
23-Sep-08,3,15278,12853
23-Sep-08,4,14406,12917
23-Sep-08,5,15163,13446
23-Sep-08,6,16963,14774
23-Sep-08,7,18234,16350
23-Sep-08,8,18760,16924
23-Sep-08,9,19240,17411
23-Sep-08,10,19382,17682
23-Sep-08,11,19525,17925
23-Sep-08,12,20113,18035
23-Sep-08,13,20249,18138
23-Sep-08,14,20168,18195
23-Sep-08,15,20652,18199
23-Sep-08,16,20349,18347
23-Sep-08,17,20580,18251
23-Sep-08,18,20129,17951
23-Sep-08,19,20614,18302
23-Sep-08,20,20254,18313
23-Sep-08,21,19910,17222
23-Sep-08,22,17706,15912
23-Sep-08,23,16397,14474
23-Sep-08,24,15799,13585
24-Sep-08,1,15351,13057
24-Sep-08,2,15489,12833
24-Sep-08,3,15411,12692
24-Sep-08,4,15460,12797
24-Sep-08,5,16034,13372
24-Sep-08,6,18034,14787
24-Sep-08,7,18808,16398
24-Sep-08,8,19220,17018
24-Sep-08,9,19164,17457
24-Sep-08,10,19702,18049
24-Sep-08,11,19671,18276
24-Sep-08,12,20249,18547
24-Sep-08,13,20502,18762
24-Sep-08,14,21005,18853
24-Sep-08,15,20828,18936
24-Sep-08,16,21041,19102
24-Sep-08,17,20937,18964
24-Sep-08,18,20161,18570
24-Sep-08,19,20670,18855
24-Sep-08,20,21055,18734
24-Sep-08,21,19742,17705
24-Sep-08,22,17809,16456
24-Sep-08,23,16799,15069
24-Sep-08,24,15655,13958
25-Sep-08,1,14844,13498
25-Sep-08,2,14732,13209
25-Sep-08,3,14818,12989
25-Sep-08,4,15321,13111
25-Sep-08,5,15508,13560
25-Sep-08,6,17016,15032
25-Sep-08,7,18275,16477
25-Sep-08,8,19206,17115
25-Sep-08,9,19484,17600
25-Sep-08,10,19450,18103
25-Sep-08,11,19461,18455
25-Sep-08,12,19397,18614
25-Sep-08,13,19644,18930
25-Sep-08,14,19840,18967
25-Sep-08,15,19960,19018
25-Sep-08,16,20157,19143
25-Sep-08,17,19900,18851
25-Sep-08,18,19420,18473
25-Sep-08,19,20079,18750
25-Sep-08,20,20312,18712
25-Sep-08,21,19352,17772
25-Sep-08,22,17922,16522
25-Sep-08,23,16959,15238
25-Sep-08,24,15762,14191
26-Sep-08,1,15544,13665
26-Sep-08,2,15306,13416
26-Sep-08,3,15142,13182
26-Sep-08,4,15161,13253
26-Sep-08,5,15517,13872
26-Sep-08,6,17074,15087
26-Sep-08,7,18016,16461
26-Sep-08,8,18717,17176
26-Sep-08,9,19235,17591
26-Sep-08,10,19072,17862
26-Sep-08,11,19333,18120
26-Sep-08,12,19165,18202
26-Sep-08,13,19358,18283
26-Sep-08,14,19762,18240
26-Sep-08,15,19342,17999
26-Sep-08,16,19097,17825
26-Sep-08,17,18520,17551
26-Sep-08,18,18413,17465
26-Sep-08,19,18739,17695
26-Sep-08,20,18659,17496
26-Sep-08,21,17989,16561
26-Sep-08,22,17165,15656
26-Sep-08,23,16629,14519
26-Sep-08,24,15478,13529
27-Sep-08,1,15089,13028
27-Sep-08,2,15096,12775
27-Sep-08,3,14794,12553
27-Sep-08,4,14572,12454
27-Sep-08,5,14586,12675
27-Sep-08,6,14842,13233
27-Sep-08,7,15937,13936
27-Sep-08,8,16913,14774
27-Sep-08,9,17740,15700
27-Sep-08,10,18248,16217
27-Sep-08,11,18244,16504
27-Sep-08,12,17990,16529
27-Sep-08,13,17994,16386
27-Sep-08,14,17772,16092
27-Sep-08,15,17903,15983
27-Sep-08,16,17919,16051
27-Sep-08,17,17963,16243
27-Sep-08,18,18118,16185
27-Sep-08,19,18306,16421
27-Sep-08,20,18118,16159
27-Sep-08,21,17657,15586
27-Sep-08,22,16957,14982
27-Sep-08,23,16089,14096
27-Sep-08,24,14629,13419
28-Sep-08,1,14885,12827
28-Sep-08,2,14652,12379
28-Sep-08,3,14330,12127
28-Sep-08,4,14073,12061
28-Sep-08,5,14124,12187
28-Sep-08,6,14516,12513
28-Sep-08,7,14917,13021
28-Sep-08,8,15697,13706
28-Sep-08,9,16789,14720
28-Sep-08,10,17270,15266
28-Sep-08,11,18013,15800
28-Sep-08,12,18179,16019
28-Sep-08,13,18106,15977
28-Sep-08,14,17979,15991
28-Sep-08,15,17652,15857
28-Sep-08,16,17850,16065
28-Sep-08,17,17898,16253
28-Sep-08,18,17724,16183
28-Sep-08,19,18617,16840
28-Sep-08,20,18305,16635
28-Sep-08,21,17896,15961
28-Sep-08,22,17030,15012
28-Sep-08,23,15643,13904
28-Sep-08,24,14614,13234
29-Sep-08,1,14635,12855
29-Sep-08,2,14596,12650
29-Sep-08,3,14340,12389
29-Sep-08,4,14098,12487
29-Sep-08,5,14958,13287
29-Sep-08,6,16602,14647
29-Sep-08,7,18131,16387
29-Sep-08,8,18512,16991
29-Sep-08,9,18807,17209
29-Sep-08,10,19213,17436
29-Sep-08,11,19109,17532
29-Sep-08,12,19313,17544
29-Sep-08,13,19581,17624
29-Sep-08,14,19434,17471
29-Sep-08,15,19113,17361
29-Sep-08,16,19312,17658
29-Sep-08,17,19560,17825
29-Sep-08,18,19417,17922
29-Sep-08,19,20027,18338
29-Sep-08,20,20021,17910
29-Sep-08,21,18775,16947
29-Sep-08,22,17531,15867
29-Sep-08,23,16306,14598
29-Sep-08,24,15125,13657
30-Sep-08,1,15086,13156
30-Sep-08,2,15138,12941
30-Sep-08,3,14858,12728
30-Sep-08,4,14949,12809
30-Sep-08,5,15106,13266
30-Sep-08,6,16585,14761
30-Sep-08,7,17986,16560
30-Sep-08,8,18655,17219
30-Sep-08,9,19437,17564
30-Sep-08,10,18893,17816
30-Sep-08,11,19080,17977
30-Sep-08,12,19099,17804
30-Sep-08,13,18858,17758
30-Sep-08,14,18765,17665
30-Sep-08,15,18970,17615
30-Sep-08,16,19519,17764
30-Sep-08,17,19689,17819
30-Sep-08,18,19547,17655
30-Sep-08,19,19527,17930
30-Sep-08,20,19281,17768
30-Sep-08,21,18123,16925
30-Sep-08,22,17412,15954
30-Sep-08,23,16927,14892
30-Sep-08,24,15617,13612
1-Oct-08,1,14772,13024
1-Oct-08,2,14623,12850
1-Oct-08,3,14489,12678
1-Oct-08,4,14652,12785
1-Oct-08,5,15485,13272
1-Oct-08,6,16829,14859
1-Oct-08,7,18279,16453
1-Oct-08,8,18835,16944
1-Oct-08,9,19027,17033
1-Oct-08,10,19282,17247
1-Oct-08,11,19339,17347
1-Oct-08,12,20031,17396
1-Oct-08,13,20005,17295
1-Oct-08,14,19459,17174
1-Oct-08,15,19172,17130
1-Oct-08,16,19431,17473
1-Oct-08,17,19714,17483
1-Oct-08,18,19697,17550
1-Oct-08,19,20659,18168
1-Oct-08,20,20016,17866
1-Oct-08,21,19642,17041
1-Oct-08,22,18403,15826
1-Oct-08,23,16974,14600
1-Oct-08,24,16001,13597
2-Oct-08,1,15406,13194
2-Oct-08,2,15366,12912
2-Oct-08,3,15153,12676
2-Oct-08,4,15147,12671
2-Oct-08,5,15499,13246
2-Oct-08,6,16955,14712
2-Oct-08,7,18342,16585
2-Oct-08,8,18841,17009
2-Oct-08,9,18989,17107
2-Oct-08,10,18957,17386
2-Oct-08,11,18739,17373
2-Oct-08,12,19306,17285
2-Oct-08,13,19165,17391
2-Oct-08,14,18930,17149
2-Oct-08,15,18798,16971
2-Oct-08,16,18777,17247
2-Oct-08,17,19083,17400
2-Oct-08,18,19939,17745
2-Oct-08,19,20101,18256
2-Oct-08,20,20076,18081
2-Oct-08,21,19152,17127
2-Oct-08,22,17915,15922
2-Oct-08,23,16965,14703
2-Oct-08,24,15608,13864
3-Oct-08,1,15657,13388
3-Oct-08,2,15415,13096
3-Oct-08,3,15149,12845
3-Oct-08,4,14727,12915
3-Oct-08,5,15512,13563
3-Oct-08,6,16638,15070
3-Oct-08,7,18440,16590
3-Oct-08,8,18530,16995
3-Oct-08,9,18749,17124
3-Oct-08,10,19176,17394
3-Oct-08,11,18991,17374
3-Oct-08,12,18716,17199
3-Oct-08,13,18678,17092
3-Oct-08,14,18266,16917
3-Oct-08,15,18047,16646
3-Oct-08,16,18141,16650
3-Oct-08,17,18283,16692
3-Oct-08,18,18286,16745
3-Oct-08,19,19015,17495
3-Oct-08,20,18615,17064
3-Oct-08,21,18261,16414
3-Oct-08,22,17328,15459
3-Oct-08,23,16002,14318
3-Oct-08,24,14963,13435
4-Oct-08,1,14723,13010
4-Oct-08,2,14563,12729
4-Oct-08,3,14104,12560
4-Oct-08,4,13844,12549
4-Oct-08,5,14328,12721
4-Oct-08,6,15049,13373
4-Oct-08,7,15974,14071
4-Oct-08,8,16723,15094
4-Oct-08,9,17414,15680
4-Oct-08,10,17377,15818
4-Oct-08,11,17550,15939
4-Oct-08,12,17488,15878
4-Oct-08,13,17650,15639
4-Oct-08,14,17450,15324
4-Oct-08,15,17234,15208
4-Oct-08,16,17224,15298
4-Oct-08,17,17158,15432
4-Oct-08,18,17200,15651
4-Oct-08,19,17922,16320
4-Oct-08,20,17757,15986
4-Oct-08,21,17281,15422
4-Oct-08,22,16772,14751
4-Oct-08,23,15226,13807
4-Oct-08,24,14546,13213
5-Oct-08,1,14641,12705
5-Oct-08,2,14289,12421
5-Oct-08,3,14291,12320
5-Oct-08,4,14284,12303
5-Oct-08,5,14191,12345
5-Oct-08,6,14492,12671
5-Oct-08,7,15276,13292
5-Oct-08,8,16071,13947
5-Oct-08,9,17369,14741
5-Oct-08,10,17786,15125
5-Oct-08,11,17864,15269
5-Oct-08,12,17964,15363
5-Oct-08,13,17499,15251
5-Oct-08,14,17391,15145
5-Oct-08,15,17614,15140
5-Oct-08,16,17990,15366
5-Oct-08,17,17885,15612
5-Oct-08,18,18256,15883
5-Oct-08,19,18885,16689
5-Oct-08,20,18812,16491
5-Oct-08,21,18056,15824
5-Oct-08,22,16853,14883
5-Oct-08,23,15581,14047
5-Oct-08,24,15057,13393
6-Oct-08,1,15335,12934
6-Oct-08,2,15384,12853
6-Oct-08,3,15320,12724
6-Oct-08,4,15133,12837
6-Oct-08,5,15477,13464
6-Oct-08,6,17243,15151
6-Oct-08,7,19275,16948
6-Oct-08,8,19510,17312
6-Oct-08,9,19469,17428
6-Oct-08,10,19576,17622
6-Oct-08,11,19640,17644
6-Oct-08,12,19680,17580
6-Oct-08,13,20036,17466
6-Oct-08,14,19786,17301
6-Oct-08,15,19482,17212
6-Oct-08,16,19366,17396
6-Oct-08,17,19340,17470
6-Oct-08,18,19688,17513
6-Oct-08,19,20535,18285
6-Oct-08,20,20299,18039
6-Oct-08,21,19404,17160
6-Oct-08,22,18001,16001
6-Oct-08,23,16692,14798
6-Oct-08,24,15815,13901
7-Oct-08,1,15418,13494
7-Oct-08,2,14981,13196
7-Oct-08,3,14980,13105
7-Oct-08,4,15029,13238
7-Oct-08,5,15813,13776
7-Oct-08,6,17101,15436
7-Oct-08,7,19100,17099
7-Oct-08,8,18986,17429
7-Oct-08,9,19091,17458
7-Oct-08,10,19073,17546
7-Oct-08,11,19242,17586
7-Oct-08,12,19090,17464
7-Oct-08,13,19256,17480
7-Oct-08,14,19067,17240
7-Oct-08,15,18901,17175
7-Oct-08,16,18854,17278
7-Oct-08,17,19041,17515
7-Oct-08,18,19669,17643
7-Oct-08,19,19783,18347
7-Oct-08,20,19667,17916
7-Oct-08,21,18784,17110
7-Oct-08,22,17653,16052
7-Oct-08,23,16468,14789
7-Oct-08,24,15560,13806
8-Oct-08,1,15074,13295
8-Oct-08,2,15006,13148
8-Oct-08,3,14778,13005
8-Oct-08,4,15019,13065
8-Oct-08,5,15645,13592
8-Oct-08,6,16892,15185
8-Oct-08,7,18803,16902
8-Oct-08,8,18775,17373
8-Oct-08,9,18874,17401
8-Oct-08,10,19248,17626
8-Oct-08,11,19043,17644
8-Oct-08,12,18980,17594
8-Oct-08,13,19266,17642
8-Oct-08,14,19231,17642
8-Oct-08,15,19292,17745
8-Oct-08,16,19709,18162
8-Oct-08,17,20048,18462
8-Oct-08,18,20245,18459
8-Oct-08,19,20052,18706
8-Oct-08,20,19552,18106
8-Oct-08,21,18820,17317
8-Oct-08,22,17495,16034
8-Oct-08,23,16597,14778
8-Oct-08,24,15239,13786
9-Oct-08,1,14777,13366
9-Oct-08,2,14829,13119
9-Oct-08,3,14606,12962
9-Oct-08,4,14557,13041
9-Oct-08,5,15208,13502
9-Oct-08,6,16147,15005
9-Oct-08,7,18414,16564
9-Oct-08,8,18652,16869
9-Oct-08,9,19161,17075
9-Oct-08,10,18887,17338
9-Oct-08,11,18750,17378
9-Oct-08,12,18752,17438
9-Oct-08,13,18619,17680
9-Oct-08,14,19173,17608
9-Oct-08,15,19160,17452
9-Oct-08,16,18939,17450
9-Oct-08,17,18744,17386
9-Oct-08,18,19434,17250
9-Oct-08,19,19627,18093
9-Oct-08,20,19506,17882
9-Oct-08,21,18377,16999
9-Oct-08,22,17459,15937
9-Oct-08,23,16260,14576
9-Oct-08,24,15205,13482
10-Oct-08,1,14517,13041
10-Oct-08,2,14127,12819
10-Oct-08,3,14159,12721
10-Oct-08,4,14526,12959
10-Oct-08,5,15018,13365
10-Oct-08,6,16365,14778
10-Oct-08,7,18151,16445
10-Oct-08,8,18412,16938
10-Oct-08,9,18702,17187
10-Oct-08,10,18926,17376
10-Oct-08,11,18792,17320
10-Oct-08,12,19180,17285
10-Oct-08,13,19301,17087
10-Oct-08,14,18596,16917
10-Oct-08,15,18450,16811
10-Oct-08,16,18514,16706
10-Oct-08,17,18154,16616
10-Oct-08,18,19135,16701
10-Oct-08,19,19353,17404
10-Oct-08,20,18772,16830
10-Oct-08,21,17892,16175
10-Oct-08,22,17021,15234
10-Oct-08,23,16056,14097
10-Oct-08,24,15183,13230
11-Oct-08,1,15123,12733
11-Oct-08,2,14772,12402
11-Oct-08,3,14383,12112
11-Oct-08,4,14560,12177
11-Oct-08,5,14391,12352
11-Oct-08,6,14818,12744
11-Oct-08,7,15176,13405
11-Oct-08,8,15954,14276
11-Oct-08,9,16599,15218
11-Oct-08,10,16581,15325
11-Oct-08,11,16911,15393
11-Oct-08,12,16954,15474
11-Oct-08,13,16706,15258
11-Oct-08,14,16490,15106
11-Oct-08,15,16370,14929
11-Oct-08,16,16448,14977
11-Oct-08,17,16390,15147
11-Oct-08,18,16605,15119
11-Oct-08,19,16282,15483
11-Oct-08,20,15951,15227
11-Oct-08,21,16270,14852
11-Oct-08,22,15895,14270
11-Oct-08,23,15772,13360
11-Oct-08,24,14695,12705
12-Oct-08,1,14335,12134
12-Oct-08,2,14260,11812
12-Oct-08,3,13931,11695
12-Oct-08,4,13977,11683
12-Oct-08,5,13712,11818
12-Oct-08,6,14131,12322
12-Oct-08,7,14661,12680
12-Oct-08,8,15067,13410
12-Oct-08,9,15887,14288
12-Oct-08,10,16434,14747
12-Oct-08,11,16934,15105
12-Oct-08,12,17074,15324
12-Oct-08,13,17129,15270
12-Oct-08,14,17053,15127
12-Oct-08,15,17173,15019
12-Oct-08,16,17262,15050
12-Oct-08,17,16737,14863
12-Oct-08,18,16503,14651
